WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE,YEAR,MONTH,DAY
2025-01-04,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,2,0,112486.0,Political violence,2059,12.5406,99.0665,2025,1,4
2025-01-11,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,3,1,13498.0,Political violence,2059,12.5406,99.0665,2025,1,11
2025-01-18,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,3,1,5450.0,Political violence,2059,12.5406,99.0665,2025,1,18
2025-01-25,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,7,6,15682.0,Political violence,2059,12.5406,99.0665,2025,1,25
2025-02-01,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,5,0,118759.0,Political violence,2059,12.5406,99.0665,2025,2,1
2025-02-08,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,2,1,123144.0,Political violence,2059,12.5406,99.0665,2025,2,8
2025-02-15,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,4,12,12541.0,Political violence,2059,12.5406,99.0665,2025,2,15
2025-02-22,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,3,4,6856.0,Political violence,2059,12.5406,99.0665,2025,2,22
2025-03-01,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,7,0,18962.0,Political violence,2059,12.5406,99.0665,2025,3,1
2025-03-08,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,5,0,26831.0,Political violence,2059,12.5406,99.0665,2025,3,8
2025-03-15,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,5,0,5626.0,Political violence,2059,12.5406,99.0665,2025,3,15
2025-03-22,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,4,2,3185.0,Political violence,2059,12.5406,99.0665,2025,3,22
2025-03-29,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,5,0,7232.0,Political violence,2059,12.5406,99.0665,2025,3,29
2025-04-05,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,2,0,3443.0,Political violence,2059,12.5406,99.0665,2025,4,5
2025-04-12,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,1,2,2046.0,Political violence,2059,12.5406,99.0665,2025,4,12
2025-04-19,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,16,2,137110.0,Political violence,2059,12.5406,99.0665,2025,4,19
2025-04-26,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,7,1,14356.0,Political violence,2059,12.5406,99.0665,2025,4,26
2025-05-03,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,2,0,3001.0,Political violence,2059,12.5406,99.0665,2025,5,3
2025-05-10,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,2,0,48135.0,Political violence,2059,12.5406,99.0665,2025,5,10
2025-05-17,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,3,2,2500.0,Political violence,2059,12.5406,99.0665,2025,5,17
2025-05-24,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,1,1,877.0,Political violence,2059,12.5406,99.0665,2025,5,24
2025-06-07,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,3,2,2914.0,Political violence,2059,12.5406,99.0665,2025,6,7
2025-06-14,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,8,0,4726.0,Political violence,2059,12.5406,99.0665,2025,6,14
2025-06-21,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,1,0,431.0,Political violence,2059,12.5406,99.0665,2025,6,21
2025-07-05,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,3,0,11245.0,Political violence,2059,12.5406,99.0665,2025,7,5
2025-07-12,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,3,1,46501.0,Political violence,2059,12.5406,99.0665,2025,7,12
2025-07-19,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,5,18,11897.0,Political violence,2059,12.5406,99.0665,2025,7,19
2025-07-26,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,4,2,11820.0,Political violence,2059,12.5406,99.0665,2025,7,26
2025-08-02,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,1,0,431.0,Political violence,2059,12.5406,99.0665,2025,8,2
2025-08-09,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,1,0,8840.0,Political violence,2059,12.5406,99.0665,2025,8,9
2025-08-16,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,2,0,130511.0,Political violence,2059,12.5406,99.0665,2025,8,16
2025-08-23,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,1,3,1341.0,Political violence,2059,12.5406,99.0665,2025,8,23
2025-09-13,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,12,4,137121.0,Political violence,2059,12.5406,99.0665,2025,9,13
2025-10-04,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,7,0,133193.0,Political violence,2059,12.5406,99.0665,2025,10,4
2025-10-11,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,3,0,3112.0,Political violence,2059,12.5406,99.0665,2025,10,11
2025-10-18,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,3,0,13652.0,Political violence,2059,12.5406,99.0665,2025,10,18
2025-10-25,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,5,1,41717.0,Political violence,2059,12.5406,99.0665,2025,10,25
2025-11-08,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,2,5,118856.0,Political violence,2059,12.5406,99.0665,2025,11,8
2025-11-15,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,2,0,70.0,Political violence,2059,12.5406,99.0665,2025,11,15
2025-12-13,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,1,0,2524.0,Political violence,2059,12.5406,99.0665,2025,12,13
2025-12-20,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,5,2,,Political violence,2059,12.5406,99.0665,2025,12,20
2025-12-27,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Air/drone strike,4,4,,Political violence,2059,12.5406,99.0665,2025,12,27
2021-09-25,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Grenade,1,0,17856.0,Political violence,2059,12.5406,99.0665,2021,9,25
2021-10-09,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Grenade,1,0,1586.0,Political violence,2059,12.5406,99.0665,2021,10,9
2022-10-15,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Grenade,1,2,3413.0,Political violence,2059,12.5406,99.0665,2022,10,15
2021-04-24,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,261174.0,Political violence,2059,12.5406,99.0665,2021,4,24
2021-05-01,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,140678.0,Political violence,2059,12.5406,99.0665,2021,5,1
2021-05-22,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,140678.0,Political violence,2059,12.5406,99.0665,2021,5,22
2021-07-03,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,53229.0,Political violence,2059,12.5406,99.0665,2021,7,3
2021-07-24,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,11707.0,Political violence,2059,12.5406,99.0665,2021,7,24
2021-08-07,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,4386.0,Political violence,2059,12.5406,99.0665,2021,8,7
2021-09-25,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,7658.0,Political violence,2059,12.5406,99.0665,2021,9,25
2021-10-16,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,425385.0,Political violence,2059,12.5406,99.0665,2021,10,16
2021-10-23,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,261174.0,Political violence,2059,12.5406,99.0665,2021,10,23
2021-10-30,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,14,123268.0,Political violence,2059,12.5406,99.0665,2021,10,30
2021-11-06,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,13527.0,Political violence,2059,12.5406,99.0665,2021,11,6
2021-11-13,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,4,4,135429.0,Political violence,2059,12.5406,99.0665,2021,11,13
2021-11-20,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,13666.0,Political violence,2059,12.5406,99.0665,2021,11,20
2021-12-04,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,6799.0,Political violence,2059,12.5406,99.0665,2021,12,4
2021-12-11,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,463.0,Political violence,2059,12.5406,99.0665,2021,12,11
2021-12-18,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1711.0,Political violence,2059,12.5406,99.0665,2021,12,18
2021-12-25,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,5849.0,Political violence,2059,12.5406,99.0665,2021,12,25
2022-01-08,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12667.0,Political violence,2059,12.5406,99.0665,2022,1,8
2022-01-15,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,23268.0,Political violence,2059,12.5406,99.0665,2022,1,15
2022-01-22,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,2,125678.0,Political violence,2059,12.5406,99.0665,2022,1,22
2022-02-12,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,35548.0,Political violence,2059,12.5406,99.0665,2022,2,12
2022-03-05,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,6,120521.0,Political violence,2059,12.5406,99.0665,2022,3,5
2022-03-12,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,37034.0,Political violence,2059,12.5406,99.0665,2022,3,12
2022-03-19,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,11436.0,Political violence,2059,12.5406,99.0665,2022,3,19
2022-03-26,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,41428.0,Political violence,2059,12.5406,99.0665,2022,3,26
2022-04-02,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,19160.0,Political violence,2059,12.5406,99.0665,2022,4,2
2022-04-16,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,41247.0,Political violence,2059,12.5406,99.0665,2022,4,16
2022-04-23,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,15,264665.0,Political violence,2059,12.5406,99.0665,2022,4,23
2022-04-30,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,6918.0,Political violence,2059,12.5406,99.0665,2022,4,30
2022-05-07,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,273184.0,Political violence,2059,12.5406,99.0665,2022,5,7
2022-05-14,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1301.0,Political violence,2059,12.5406,99.0665,2022,5,14
2022-05-28,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,125024.0,Political violence,2059,12.5406,99.0665,2022,5,28
2022-06-04,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,10,19700.0,Political violence,2059,12.5406,99.0665,2022,6,4
2022-06-11,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,4,14,37903.0,Political violence,2059,12.5406,99.0665,2022,6,11
2022-06-18,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,119543.0,Political violence,2059,12.5406,99.0665,2022,6,18
2022-06-25,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3459.0,Political violence,2059,12.5406,99.0665,2022,6,25
2022-07-02,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,19436.0,Political violence,2059,12.5406,99.0665,2022,7,2
2022-07-09,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,15,264986.0,Political violence,2059,12.5406,99.0665,2022,7,9
2022-07-16,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,4,9,381879.0,Political violence,2059,12.5406,99.0665,2022,7,16
2022-07-23,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1643.0,Political violence,2059,12.5406,99.0665,2022,7,23
2022-07-30,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,267249.0,Political violence,2059,12.5406,99.0665,2022,7,30
2022-08-06,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,2403.0,Political violence,2059,12.5406,99.0665,2022,8,6
2022-08-13,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,210478.0,Political violence,2059,12.5406,99.0665,2022,8,13
2022-08-20,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,34435.0,Political violence,2059,12.5406,99.0665,2022,8,20
2022-08-27,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,2,105487.0,Political violence,2059,12.5406,99.0665,2022,8,27
2022-09-24,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,5,6564.0,Political violence,2059,12.5406,99.0665,2022,9,24
2022-10-01,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,110447.0,Political violence,2059,12.5406,99.0665,2022,10,1
2022-10-08,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,5,3,45093.0,Political violence,2059,12.5406,99.0665,2022,10,8
2022-10-22,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,19100.0,Political violence,2059,12.5406,99.0665,2022,10,22
2022-10-29,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,5,2,55291.0,Political violence,2059,12.5406,99.0665,2022,10,29
2022-11-05,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,4,18,26159.0,Political violence,2059,12.5406,99.0665,2022,11,5
2022-11-12,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,19100.0,Political violence,2059,12.5406,99.0665,2022,11,12
2022-11-19,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,10,3824.0,Political violence,2059,12.5406,99.0665,2022,11,19
2022-11-26,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,2933.0,Political violence,2059,12.5406,99.0665,2022,11,26
2022-12-03,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,55203.0,Political violence,2059,12.5406,99.0665,2022,12,3
2022-12-10,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,19270.0,Political violence,2059,12.5406,99.0665,2022,12,10
2022-12-17,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,36541.0,Political violence,2059,12.5406,99.0665,2022,12,17
2022-12-24,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,4,16,29658.0,Political violence,2059,12.5406,99.0665,2022,12,24
2022-12-31,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,44927.0,Political violence,2059,12.5406,99.0665,2022,12,31
2023-01-07,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1558.0,Political violence,2059,12.5406,99.0665,2023,1,7
2023-01-14,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,495.0,Political violence,2059,12.5406,99.0665,2023,1,14
2023-01-28,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,14305.0,Political violence,2059,12.5406,99.0665,2023,1,28
2023-02-04,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,4,2,10813.0,Political violence,2059,12.5406,99.0665,2023,2,4
2023-02-18,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,89807.0,Political violence,2059,12.5406,99.0665,2023,2,18
2023-02-25,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,18295.0,Political violence,2059,12.5406,99.0665,2023,2,25
2023-03-04,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,9,1245.0,Political violence,2059,12.5406,99.0665,2023,3,4
2023-03-11,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,10,6349.0,Political violence,2059,12.5406,99.0665,2023,3,11
2023-03-25,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,6916.0,Political violence,2059,12.5406,99.0665,2023,3,25
2023-04-01,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,14,3491.0,Political violence,2059,12.5406,99.0665,2023,4,1
2023-04-15,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,6916.0,Political violence,2059,12.5406,99.0665,2023,4,15
2023-04-22,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,7,209150.0,Political violence,2059,12.5406,99.0665,2023,4,22
2023-04-29,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2178.0,Political violence,2059,12.5406,99.0665,2023,4,29
2023-05-06,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,11532.0,Political violence,2059,12.5406,99.0665,2023,5,6
2023-05-13,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,3026.0,Political violence,2059,12.5406,99.0665,2023,5,13
2023-05-20,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,4605.0,Political violence,2059,12.5406,99.0665,2023,5,20
2023-05-27,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,8,21,322410.0,Political violence,2059,12.5406,99.0665,2023,5,27
2023-06-10,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,3203.0,Political violence,2059,12.5406,99.0665,2023,6,10
2023-06-17,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,7,776.0,Political violence,2059,12.5406,99.0665,2023,6,17
2023-06-24,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,99843.0,Political violence,2059,12.5406,99.0665,2023,6,24
2023-07-08,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,101885.0,Political violence,2059,12.5406,99.0665,2023,7,8
2023-07-15,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,10639.0,Political violence,2059,12.5406,99.0665,2023,7,15
2023-07-22,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,18,36840.0,Political violence,2059,12.5406,99.0665,2023,7,22
2023-08-12,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,1860.0,Political violence,2059,12.5406,99.0665,2023,8,12
2023-09-02,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,4,28,274262.0,Political violence,2059,12.5406,99.0665,2023,9,2
2023-09-23,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,6,33984.0,Political violence,2059,12.5406,99.0665,2023,9,23
2023-09-30,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,5030.0,Political violence,2059,12.5406,99.0665,2023,9,30
2023-10-07,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,2194.0,Political violence,2059,12.5406,99.0665,2023,10,7
2023-10-14,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,5,1846.0,Political violence,2059,12.5406,99.0665,2023,10,14
2023-10-21,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,93244.0,Political violence,2059,12.5406,99.0665,2023,10,21
2023-11-25,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,6,6838.0,Political violence,2059,12.5406,99.0665,2023,11,25
2023-12-02,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,4883.0,Political violence,2059,12.5406,99.0665,2023,12,2
2023-12-09,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,70824.0,Political violence,2059,12.5406,99.0665,2023,12,9
2023-12-23,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,6,8651.0,Political violence,2059,12.5406,99.0665,2023,12,23
2023-12-30,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3103.0,Political violence,2059,12.5406,99.0665,2023,12,30
2024-01-06,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,4360.0,Political violence,2059,12.5406,99.0665,2024,1,6
2024-01-27,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,93922.0,Political violence,2059,12.5406,99.0665,2024,1,27
2024-02-10,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,4855.0,Political violence,2059,12.5406,99.0665,2024,2,10
2024-02-17,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,207002.0,Political violence,2059,12.5406,99.0665,2024,2,17
2024-04-06,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,35.0,Political violence,2059,12.5406,99.0665,2024,4,6
2024-04-20,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1864.0,Political violence,2059,12.5406,99.0665,2024,4,20
2024-04-27,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,25392.0,Political violence,2059,12.5406,99.0665,2024,4,27
2024-05-11,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,250.0,Political violence,2059,12.5406,99.0665,2024,5,11
2024-05-18,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,1882.0,Political violence,2059,12.5406,99.0665,2024,5,18
2024-06-01,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,96284.0,Political violence,2059,12.5406,99.0665,2024,6,1
2024-06-15,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,97394.0,Political violence,2059,12.5406,99.0665,2024,6,15
2024-06-29,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1553.0,Political violence,2059,12.5406,99.0665,2024,6,29
2024-07-20,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,7,5213.0,Political violence,2059,12.5406,99.0665,2024,7,20
2024-07-27,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,2,11,1155.0,Political violence,2059,12.5406,99.0665,2024,7,27
2024-08-03,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1553.0,Political violence,2059,12.5406,99.0665,2024,8,3
2024-08-10,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1788.0,Political violence,2059,12.5406,99.0665,2024,8,10
2024-08-17,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1490.0,Political violence,2059,12.5406,99.0665,2024,8,17
2024-08-24,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1553.0,Political violence,2059,12.5406,99.0665,2024,8,24
2024-08-31,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,4,431.0,Political violence,2059,12.5406,99.0665,2024,8,31
2024-09-07,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,3,11,21686.0,Political violence,2059,12.5406,99.0665,2024,9,7
2024-09-21,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3222.0,Political violence,2059,12.5406,99.0665,2024,9,21
2024-09-28,Southeast Asia,Myanmar,Tanintharyi,Explosions/Remote violence,Remote explosive/landmine/IED,4,5,2617.0,Political violence,2059,12.5406,99.0665,2024,9,28
